,Provider ID,OP_10,OP_11,OP_13,OP_14,OP_8
1645,230165,7.2,1.4,4.2,3.8,37.8
1646,230167,15.7,0.1,5.5,3.8,37.2
1647,230174,15.8,4.1,0.0,5.4,0.0
1648,230176,11.4,3.1,3.5,3.2,41.8
1649,230180,5.0,1.8,5.0,0.7,0.0
1650,230193,5.5,2.1,2.7,2.7,38.9
1651,230195,14.6,12.5,4.7,2.8,40.6
1652,230197,1.9,3.4,7.0,1.1,29.8
1653,230207,21.6,13.1,3.2,4.5,0.0
1654,230208,8.0,0.0,6.3,0.0,60.0
1655,230216,4.7,2.7,2.1,3.2,36.8
1656,230217,2.0,0.0,4.1,0.0,0.0
1657,230222,6.5,2.3,4.3,1.0,35.8
1658,230227,19.1,17.0,3.2,5.8,0.0
1659,230230,2.6,0.0,3.5,3.8,0.0
1660,230236,4.5,0.3,5.1,2.4,43.7
1661,230239,12.6,1.7,6.6,0.0,48.6
1662,230241,8.8,0.6,7.6,0.0,34.8
1663,230244,7.8,1.7,1.9,4.0,41.0
1664,230254,13.8,1.1,6.9,1.9,0.0
1665,230259,5.6,0.8,6.2,1.5,44.7
1666,230269,5.3,1.0,5.3,2.1,37.9
1667,230270,7.9,8.8,2.4,3.9,44.7
1668,230273,13.9,9.0,0.0,2.1,0.0
1669,230277,15.4,2.7,5.8,0.0,29.6
1670,230297,21.6,4.5,0.0,0.0,0.0
1671,230302,3.3,2.5,3.1,0.0,36.1
1672,230303,9.0,4.1,1.6,3.9,0.0
1673,231300,3.2,0.0,0.0,0.0,0.0
1674,231301,3.9,0.0,0.0,0.0,60.5
1675,231303,39.6,28.4,6.0,0.0,47.2
1676,231304,5.4,1.0,1.9,0.0,0.0
1677,231305,9.8,8.5,5.8,0.0,0.0
1678,231306,6.6,4.8,0.0,0.0,0.0
1679,231307,70.2,0.0,0.0,0.0,0.0
1680,231308,7.0,0.0,0.0,0.0,0.0
1681,231309,0.0,0.0,0.0,0.0,0.0
1682,231310,12.7,8.2,2.3,0.7,0.0
1683,231311,0.0,1.7,0.0,0.0,0.0
1684,231312,7.4,0.0,0.0,0.0,0.0
1685,231313,11.4,4.0,0.0,0.0,0.0
1686,231314,3.2,3.4,0.0,0.0,0.0
1687,231315,2.2,3.0,0.0,0.0,0.0
1688,231316,17.3,20.0,4.3,0.0,0.0
1689,231317,2.2,0.0,0.0,1.2,0.0
1690,231318,9.3,2.2,2.0,0.0,0.0
1691,231319,13.0,0.0,5.8,0.0,0.0
1692,231320,4.1,1.3,0.0,0.0,0.0
1693,231321,15.5,2.8,2.0,0.0,0.0
1694,231322,5.4,1.5,1.0,0.0,0.0
1695,231323,2.5,0.7,4.5,2.0,53.4
1696,231324,5.6,0.0,0.0,1.1,0.0
1697,231325,3.2,0.3,2.8,1.3,40.7
1698,231326,4.1,0.0,5.3,0.0,0.0
1699,231327,31.0,1.3,6.1,0.0,0.0
1700,231328,6.3,0.0,5.1,0.4,45.9
1701,231329,10.3,2.9,0.0,0.0,0.0
1702,231330,0.8,0.0,2.7,0.0,0.0
1703,231331,1.7,0.0,3.0,0.0,0.0
1704,231332,5.2,0.0,2.3,1.2,0.0
1705,231333,1.6,0.5,0.0,0.0,0.0
1706,231334,5.3,0.0,5.9,0.8,0.0
1707,231337,6.0,2.4,5.1,2.1,54.3
1708,231338,2.4,0.3,9.1,0.0,47.6
1709,240001,1.8,0.0,4.7,2.0,0.0
1710,240002,4.1,0.0,5.1,1.5,0.0
1711,240004,3.3,0.2,4.5,1.3,45.0
1712,240006,8.6,2.2,4.2,0.0,0.0
1713,240010,3.1,0.0,8.4,2.6,0.0
1714,240014,0.8,0.0,0.0,0.0,0.0
1715,240018,5.5,0.0,1.7,0.0,0.0
1716,240019,6.7,0.0,0.0,0.0,48.6
1717,240020,1.2,1.1,0.0,5.7,0.0
1718,240022,3.6,0.0,0.0,0.0,0.0
1719,240030,3.8,0.0,2.2,1.1,31.3
1720,240036,4.4,0.0,5.5,1.9,41.5
1721,240038,2.7,0.0,2.2,4.5,41.1
1722,240040,3.5,0.0,9.7,0.0,47.3
1723,240043,3.5,1.5,2.3,2.8,38.1
1724,240044,8.9,0.0,0.0,0.4,0.0
1725,240047,6.4,0.0,3.6,0.0,0.0
1726,240050,0.9,0.3,5.8,0.0,0.0
1727,240052,3.7,1.4,0.0,0.0,0.0
1728,240053,3.1,0.8,2.4,2.8,47.2
1729,240056,2.8,0.5,3.2,0.0,0.0
1730,240057,3.7,0.2,2.8,5.3,37.3
1731,240059,3.6,0.7,0.0,0.0,0.0
1732,240063,1.8,8.8,5.3,0.0,0.0
1733,240064,6.6,0.4,3.5,0.0,0.0
1734,240066,7.3,0.0,6.3,0.0,0.0
1735,240069,5.9,0.0,0.0,0.0,0.0
1736,240071,3.8,1.2,0.0,7.3,0.0
1737,240075,4.4,0.3,4.5,0.0,33.8
1738,240076,2.7,0.4,5.4,7.8,0.0
1739,240078,1.5,1.4,4.3,2.3,0.0
1740,240080,3.5,1.4,4.0,0.0,0.0
1741,240084,3.8,0.0,0.0,0.0,0.0
1742,240088,1.9,1.1,0.0,0.0,0.0
1743,240093,15.0,1.1,3.4,0.0,0.0
1744,240100,5.9,0.0,2.0,0.0,38.6
1745,240101,4.5,0.0,4.9,0.0,0.0
1746,240104,4.8,0.0,4.7,0.0,0.0
1747,240106,6.4,0.4,3.2,0.9,41.9
1748,240115,0.9,0.5,6.3,1.8,0.0
1749,240132,1.3,0.0,6.5,0.0,0.0
1750,240141,1.5,0.0,12.5,0.0,0.0
1751,240166,11.1,1.2,0.0,0.0,0.0
1752,240187,1.3,0.0,0.0,0.0,0.0
1753,240207,1.4,0.2,3.6,2.5,47.1
1754,240210,1.3,1.4,3.3,4.3,0.0
1755,240213,1.0,1.9,9.2,4.8,0.0
1756,240214,0.5,0.0,0.0,0.0,0.0
1757,241301,0.0,0.0,0.0,0.0,0.0
1758,241303,4.1,0.0,0.0,0.0,0.0
1759,241304,0.0,0.0,0.0,0.0,0.0
1760,241305,0.0,0.0,0.0,0.0,0.0
1761,241306,0.0,2.0,0.0,0.0,0.0
1762,241308,3.1,0.0,0.0,0.0,0.0
1763,241309,1.5,0.0,0.0,0.0,0.0
1764,241313,0.0,0.0,0.0,0.0,0.0
1765,241314,0.0,0.0,0.0,0.0,0.0
1766,241315,3.4,0.0,0.0,0.0,0.0
1767,241316,0.0,0.0,0.0,0.0,0.0
1768,241317,0.0,0.0,0.0,0.0,0.0
1769,241319,0.0,1.8,0.0,0.0,0.0
1770,241320,2.6,1.2,3.9,0.0,0.0
1771,241322,9.4,5.6,0.0,0.0,0.0
1772,241325,81.7,5.4,0.0,0.0,0.0
1773,241326,1.8,0.0,0.0,0.0,0.0
1774,241327,3.9,0.0,0.0,0.0,0.0
1775,241329,5.6,0.0,0.0,0.0,0.0
1776,241330,0.0,0.0,0.0,0.0,0.0
1777,241332,1.2,0.0,0.0,0.0,0.0
1778,241333,0.0,0.0,0.0,0.0,0.0
1779,241334,4.5,0.0,0.0,0.0,0.0
1780,241335,5.6,0.0,0.0,0.0,0.0
1781,241336,0.0,0.0,0.0,0.0,0.0
1782,241338,0.0,0.0,0.0,0.0,0.0
1783,241339,0.0,0.0,0.0,0.0,0.0
1784,241340,0.0,0.0,0.0,0.0,0.0
1785,241342,65.4,0.0,0.0,0.0,0.0
1786,241343,4.0,0.0,0.0,0.0,0.0
1787,241344,5.1,0.0,0.0,0.0,0.0
1788,241345,0.0,0.0,0.0,0.0,0.0
1789,241346,0.0,0.0,0.0,0.0,0.0
1790,241347,3.8,0.0,0.0,0.0,0.0
1791,241348,0.0,0.0,0.0,0.0,0.0
1792,241349,4.7,0.0,0.0,0.0,0.0
1793,241350,0.0,0.0,0.0,0.0,0.0
1794,241351,6.4,3.2,0.0,0.0,0.0
1795,241352,4.0,0.0,0.0,0.0,0.0
1796,241353,5.0,0.0,0.0,0.0,0.0
1797,241354,2.3,0.0,0.0,0.0,0.0
1798,241355,0.0,0.0,0.0,0.0,0.0
1799,241356,1.4,0.0,0.0,0.0,0.0
1800,241357,0.0,0.0,0.0,0.0,0.0
1801,241359,2.8,0.0,0.0,0.0,0.0
1802,241360,4.1,0.0,0.0,0.0,0.0
1803,241361,9.5,0.0,0.0,0.0,0.0
1804,241362,0.7,1.1,0.0,0.0,0.0
1805,241363,5.3,2.2,0.0,0.0,0.0
1806,241364,3.2,4.2,0.0,0.0,0.0
1807,241365,0.0,0.0,0.0,0.0,0.0
1808,241366,1.7,0.0,0.0,0.0,0.0
1809,241367,1.9,0.0,0.0,0.0,0.0
1810,241368,0.0,0.0,0.0,0.0,0.0
1811,241369,0.0,0.0,0.0,0.0,0.0
1812,241370,2.6,0.0,0.0,0.0,0.0
1813,241371,2.7,0.0,0.0,0.0,0.0
1814,241372,0.0,0.0,0.0,0.0,0.0
1815,241373,2.4,0.0,0.0,0.0,0.0
1816,241374,9.7,0.0,0.0,0.0,0.0
1817,241376,5.1,0.0,0.0,0.0,0.0
1818,241377,8.7,1.8,0.0,0.0,0.0
1819,241378,4.7,0.0,2.2,5.1,0.0
1820,241379,0.0,0.0,0.0,0.0,0.0
1821,241380,3.6,0.0,0.0,0.7,0.0
1822,241381,3.4,0.0,4.3,0.7,0.0
1823,250001,12.8,2.3,3.3,2.1,32.7
1824,250002,12.8,4.8,0.0,4.6,57.8
1825,250004,3.7,2.7,4.3,3.0,40.7
1826,250006,5.4,0.0,5.6,3.9,48.1
1827,250007,18.6,18.7,7.9,0.0,50.0
1828,250009,2.7,0.3,4.3,4.6,40.5
1829,250012,0.0,0.0,0.0,0.0,0.0
1830,250017,2.9,0.0,0.0,0.0,0.0
1831,250019,51.4,1.8,6.6,2.2,42.5
1832,250020,7.6,13.3,0.0,5.3,48.9
1833,250025,16.5,18.1,6.8,5.2,0.0
1834,250031,1.1,2.5,4.5,2.7,54.8
1835,250034,12.2,2.9,4.5,4.8,0.0
1836,250036,6.7,0.0,7.0,0.0,0.0
1837,250038,1.6,0.0,0.0,0.0,0.0
1838,250040,11.8,4.0,5.8,3.3,39.5
1839,250042,14.1,7.1,0.0,4.7,0.0
1840,250043,7.5,18.2,0.0,2.9,0.0
1841,250044,5.0,1.0,0.0,4.1,46.9
1842,250048,3.4,2.6,5.6,2.4,39.6
1843,250049,0.0,0.0,0.0,0.0,0.0
1844,250050,14.1,8.2,0.0,2.3,36.8
1845,250057,6.0,2.7,2.0,3.6,50.4
1846,250058,18.6,0.0,0.0,3.8,0.0
1847,250061,8.5,0.0,0.0,0.0,0.0
1848,250067,6.8,11.8,0.0,0.0,0.0
1849,250069,12.4,3.3,7.5,3.6,0.0
1850,250072,1.4,3.3,6.9,5.1,31.5
1851,250077,1.2,0.0,0.0,5.5,0.0
1852,250078,1.2,0.2,4.8,3.1,39.1
1853,250079,56.1,0.0,0.0,0.0,0.0
1854,250081,23.6,0.0,0.0,0.0,0.0
1855,250082,9.0,6.6,6.2,3.0,45.2
1856,250084,36.5,56.3,4.1,4.7,0.0
1857,250085,4.3,1.8,0.0,6.1,0.0
1858,250093,10.3,12.2,0.0,2.5,55.6
1859,250094,6.5,7.1,4.7,2.3,54.9
1860,250095,8.8,5.3,0.0,0.9,0.0
1861,250096,5.1,1.4,0.0,6.0,0.0
1862,250097,3.5,4.8,5.3,4.5,42.4
1863,250099,9.9,2.1,3.9,0.0,40.1
1864,250100,20.0,0.2,0.0,1.8,43.5
1865,250102,4.1,3.5,5.2,1.9,46.9
1866,250104,19.3,7.6,11.8,3.5,44.9
1867,250117,26.9,5.8,2.7,0.0,0.0
1868,250123,8.0,2.3,1.8,0.0,33.3
1869,250124,58.0,15.7,0.0,0.0,0.0
1870,250126,57.4,0.0,0.0,10.1,0.0
1871,250128,7.3,1.9,0.0,0.0,39.5
1872,250136,0.0,0.0,0.0,0.0,0.0
1873,250138,13.6,6.8,0.0,4.3,36.8
1874,250141,1.7,0.5,4.6,3.0,43.0
1875,250162,5.3,3.9,3.3,5.6,0.0
1876,250167,6.8,0.0,0.0,6.4,34.4
1877,250168,6.6,4.9,0.0,2.4,39.2
1878,251300,34.6,0.0,0.0,5.6,0.0
1879,251302,16.3,0.0,0.0,0.0,0.0
1880,251303,10.4,0.0,0.0,0.0,0.0
1881,251304,6.1,3.6,0.0,0.0,0.0
1882,251306,5.1,0.0,0.0,0.0,0.0
1883,251308,1.0,0.0,0.0,0.0,0.0
1884,251309,37.5,35.6,0.0,0.0,0.0
1885,251312,2.3,0.0,0.0,0.0,0.0
1886,251313,2.8,15.7,0.0,7.0,0.0
1887,251314,0.0,0.0,0.0,0.0,0.0
1888,251315,3.5,0.0,0.0,4.4,0.0
1889,251316,6.7,3.6,0.0,0.0,0.0
1890,251317,10.4,0.0,0.0,0.7,0.0
1891,251318,36.9,0.0,0.0,0.0,0.0
1892,251319,3.8,0.0,0.0,0.6,0.0
1893,251320,0.0,0.0,0.0,0.0,0.0
1894,251322,13.4,3.8,0.0,0.0,0.0
1895,251323,4.7,0.0,0.0,0.0,0.0
1896,251324,1.8,0.0,0.0,4.9,0.0
1897,251325,4.4,0.0,0.0,4.5,0.0
1898,251327,1.3,2.4,0.0,5.2,0.0
1899,251329,3.5,0.0,0.0,0.0,0.0
1900,251330,0.0,0.0,0.0,0.0,0.0
1901,251331,16.7,0.0,0.0,6.0,0.0
1902,251332,0.0,0.0,0.0,0.0,0.0
1903,251334,24.7,0.0,0.0,0.0,0.0
1904,251335,0.0,0.0,0.0,0.0,0.0
1905,251336,4.5,0.0,0.0,0.8,0.0
1906,260001,4.9,0.2,4.6,2.4,36.4
1907,260004,6.3,1.7,0.0,0.0,0.0
1908,260005,2.9,0.4,3.3,0.0,47.5
1909,260006,1.6,1.1,5.8,2.6,43.4
1910,260009,52.2,6.2,3.5,4.1,48.3
1911,260011,2.0,1.0,9.3,1.4,46.6
1912,260015,4.3,8.8,3.0,2.3,22.8
1913,260017,20.0,0.0,3.8,1.9,46.4
1914,260020,4.4,0.1,5.4,3.8,45.6
1915,260022,16.9,15.8,3.6,0.0,0.0
1916,260023,7.7,7.3,4.0,3.0,27.5
1917,260024,10.6,4.0,0.0,7.9,47.2
1918,260025,5.6,2.8,1.2,1.8,44.4
1919,260027,5.3,0.7,4.5,6.3,50.0
1920,260032,3.4,1.1,5.0,2.9,35.3
1921,260034,38.6,22.2,0.0,0.0,0.0
1922,260040,6.9,0.0,5.8,3.8,43.8
1923,260047,10.2,0.3,4.4,3.9,41.0
1924,260048,17.5,0.3,5.3,0.0,0.0
1925,260050,1.3,0.3,2.1,0.0,39.0
1926,260052,3.8,0.1,5.9,2.5,38.5
1927,260057,10.9,3.3,2.5,4.9,0.0
1928,260059,3.2,1.6,5.3,2.9,63.4
1929,260061,5.2,0.0,3.7,0.0,0.0
1930,260062,3.6,0.4,1.8,0.0,39.0
1931,260064,2.9,0.0,6.4,0.0,0.0
1932,260065,3.4,0.0,5.3,3.0,48.3
1933,260068,2.2,0.1,4.2,3.0,40.8
1934,260070,0.5,0.0,0.0,0.0,0.0
1935,260074,8.2,1.1,11.7,6.5,0.0
1936,260077,8.0,0.1,8.0,4.0,49.5
1937,260078,21.8,0.3,1.4,2.1,53.0
1938,260080,2.7,0.0,0.0,0.0,0.0
1939,260081,4.6,0.7,5.0,2.0,38.8
1940,260085,9.9,3.8,2.2,4.7,38.3
1941,260091,4.5,0.0,5.0,5.2,38.2
1942,260094,9.0,0.5,4.5,2.4,46.1
1943,260095,9.5,0.0,4.4,4.9,41.0
1944,260096,7.6,1.3,5.6,3.6,38.3
1945,260097,6.0,3.0,3.2,0.0,37.5
1946,260102,8.7,0.0,0.0,0.0,0.0
1947,260104,3.5,1.5,4.2,2.3,37.3
1948,260105,2.9,0.0,0.0,3.9,0.0
1949,260108,2.1,0.1,5.3,2.3,40.5
1950,260110,35.7,0.7,3.6,3.6,39.6
1951,260113,2.6,0.0,0.0,2.3,53.0
1952,260119,18.8,4.7,2.9,3.1,42.1
1953,260137,6.1,0.3,4.7,2.9,36.5
1954,260138,1.3,7.2,4.0,2.6,0.0
1955,260141,12.3,0.2,5.4,3.9,40.9
1956,260142,5.0,1.6,4.4,4.4,60.0
1957,260160,15.7,5.2,0.0,3.8,39.1
1958,260162,4.5,0.3,0.0,4.4,41.5
1959,260163,0.3,0.0,3.1,2.7,48.1
1960,260175,4.4,0.3,8.9,1.9,38.9
1961,260176,5.7,0.0,0.0,0.0,0.0
1962,260177,12.9,7.1,5.6,3.0,43.3
1963,260179,3.1,0.9,5.0,2.4,40.4
1964,260180,1.4,0.0,6.1,3.6,0.0
1965,260183,15.1,0.1,5.0,3.6,40.8
1966,260186,0.1,0.0,5.2,3.6,0.0
1967,260190,6.7,0.8,1.6,5.3,0.0
1968,260191,0.8,0.0,6.3,0.0,0.0
1969,260193,7.4,3.0,6.1,0.0,50.0
1970,260195,1.7,0.0,4.8,0.0,59.8
1971,260200,3.7,2.0,5.0,3.0,41.4
1972,260207,32.4,16.9,3.8,9.2,0.0
1973,260209,33.1,0.0,0.0,0.0,0.0
1974,260210,10.6,2.1,0.0,0.0,0.0
1975,260214,5.2,2.0,5.4,5.2,0.0
1976,260216,3.5,0.0,4.0,2.1,43.5
1977,260219,0.0,0.0,8.4,0.0,0.0
1978,260227,11.2,0.7,3.9,0.0,44.2
1979,261303,7.5,5.6,0.0,0.0,0.0
1980,261306,34.0,0.0,0.0,0.0,0.0
1981,261309,5.6,1.5,0.0,1.0,0.0
1982,261320,2.2,0.0,0.0,0.0,0.0
1983,261324,4.5,1.1,7.6,4.0,0.0
1984,261328,0.0,0.0,0.0,0.7,0.0
1985,261337,1.4,0.0,3.1,0.0,48.6
1986,270003,11.2,6.6,3.7,1.0,50.0
1987,270004,5.9,0.1,3.1,0.9,44.4
1988,270012,4.5,0.6,6.2,2.4,45.9
1989,270014,9.2,0.2,4.7,0.9,47.8
1990,270017,3.9,0.0,4.0,0.0,45.9
1991,270023,12.3,0.0,4.4,0.5,52.9
1992,270032,5.9,0.9,0.0,0.0,0.0
1993,270049,2.9,0.0,1.5,1.5,42.1
1994,270051,0.8,1.6,5.6,1.2,0.0
1995,270057,4.1,0.4,3.4,0.0,0.0
1996,270086,15.4,0.0,5.9,0.0,32.5
1997,270087,21.0,0.4,0.0,0.0,40.2
1998,271316,43.3,22.6,0.0,0.0,0.0
1999,271318,5.0,0.0,0.0,6.9,0.0
2000,271320,17.3,7.5,0.0,0.0,0.0
2001,271325,20.0,13.8,0.0,0.0,0.0
2002,271336,8.0,0.0,5.4,0.0,0.0
2003,271338,4.3,0.0,0.0,0.0,0.0
2004,271343,5.8,0.0,0.0,0.0,0.0
2005,271344,12.2,8.6,0.0,0.0,0.0
2006,271345,35.1,0.0,0.0,0.0,0.0
2007,271346,0.0,0.0,0.0,0.0,0.0
2008,271347,3.4,0.0,0.0,0.0,0.0
2009,280003,6.1,4.2,3.8,4.3,29.3
2010,280009,4.0,0.6,6.9,0.0,38.1
2011,280013,2.2,0.4,8.4,3.1,36.6
2012,280020,5.6,0.0,3.4,3.7,41.2
2013,280023,2.9,3.4,0.0,0.0,0.0
2014,280030,4.9,0.4,7.4,0.0,0.0
2015,280032,3.3,0.7,3.9,0.0,27.8
2016,280040,2.9,0.1,5.9,2.5,36.6
2017,280060,4.4,0.1,4.8,1.8,32.4
2018,280061,7.8,0.5,3.2,4.6,29.1
2019,280065,6.6,0.0,4.9,0.0,42.6
2020,280077,29.9,0.0,4.4,0.5,37.2
2021,280081,4.0,0.5,3.7,0.0,38.0
2022,280105,7.1,0.5,6.0,0.0,50.0
2023,280111,5.9,0.5,1.6,0.7,19.2
2024,280125,9.6,1.5,5.1,0.0,34.7
2025,280128,0.0,1.2,4.6,0.0,0.0
2026,280130,3.4,0.3,7.4,1.4,0.0
2027,280132,2.5,0.4,7.4,2.4,34.7
2028,280134,28.6,27.2,2.7,0.0,0.0
2029,281300,1.9,2.1,0.0,0.0,0.0
2030,281301,6.5,22.4,0.0,0.0,0.0
2031,281302,0.0,0.0,0.0,0.0,0.0
2032,281304,6.3,4.4,4.0,0.0,0.0
2033,281305,0.0,0.0,0.0,0.0,0.0
2034,281306,0.0,0.0,0.0,0.0,0.0
2035,281307,5.0,1.5,0.0,0.0,0.0
2036,281308,0.0,0.0,0.0,0.0,0.0
2037,281309,0.0,4.3,0.0,0.0,0.0
2038,281310,3.6,0.0,0.0,0.0,0.0
2039,281313,11.6,0.0,0.0,0.0,0.0
2040,281314,0.0,0.0,0.0,0.0,0.0
2041,281315,8.6,4.8,0.0,0.0,0.0
2042,281316,0.0,0.0,0.0,0.0,0.0
2043,281319,2.7,0.0,0.0,0.0,0.0
2044,281320,12.8,3.4,0.0,0.0,0.0
2045,281321,0.0,0.0,0.0,0.0,0.0
2046,281322,0.0,0.0,0.0,0.0,0.0
2047,281323,0.0,0.0,0.0,0.0,0.0
2048,281324,1.1,0.0,0.0,0.0,0.0
2049,281325,0.0,0.0,0.0,0.0,0.0
2050,281326,25.0,2.6,4.1,0.0,0.0
2051,281328,0.0,0.0,0.0,0.0,0.0
2052,281329,9.4,9.5,6.2,0.0,0.0
2053,281331,0.0,0.0,0.0,0.0,0.0
2054,281332,1.5,0.0,0.0,0.0,0.0
2055,281333,0.0,0.0,0.0,0.0,0.0
2056,281334,3.6,0.8,0.0,0.0,0.0
2057,281335,0.0,0.0,0.0,0.0,0.0
2058,281336,8.3,1.5,4.6,0.0,0.0
2059,281338,19.8,4.2,2.0,0.0,0.0
2060,281339,2.8,0.0,5.4,0.0,0.0
2061,281340,0.0,0.0,0.0,0.0,0.0
2062,281341,4.8,0.0,0.0,0.0,0.0
2063,281342,8.9,0.8,1.9,0.0,0.0
2064,281343,0.0,0.0,0.0,0.0,0.0
2065,281344,9.3,0.0,0.0,6.1,0.0
2066,281345,6.1,1.7,0.0,0.0,0.0
2067,281347,47.7,0.0,0.0,0.0,0.0
2068,281348,0.0,0.0,0.0,0.0,0.0
2069,281349,0.0,0.0,0.0,0.0,0.0
2070,281350,3.6,0.0,0.0,0.0,0.0
2071,281351,0.0,0.0,0.0,0.0,0.0
2072,281352,10.3,2.4,0.0,0.0,0.0
2073,281353,5.4,0.0,5.2,0.0,0.0
2074,281354,2.2,0.0,0.0,0.0,0.0
2075,281355,8.1,1.1,3.9,0.0,0.0
2076,281356,6.3,0.0,7.8,0.0,0.0
2077,281357,5.4,4.1,0.0,0.0,0.0
2078,281358,2.0,0.0,0.0,0.0,0.0
2079,281359,2.4,0.7,0.0,0.0,0.0
2080,281360,1.8,0.0,0.0,0.0,0.0
2081,281361,4.5,1.4,0.0,0.0,0.0
2082,281362,9.9,12.3,5.3,1.0,32.2
2083,281363,4.9,2.0,7.4,0.0,0.0
2084,281364,7.2,0.9,1.9,1.3,45.9
2085,281365,2.5,0.9,4.0,0.0,0.0
2086,290001,5.1,0.2,4.0,3.2,26.5
2087,290003,3.1,3.0,3.9,4.6,0.0
2088,290005,1.1,0.0,2.0,0.0,0.0
2089,290006,3.3,2.0,5.7,0.0,0.0
2090,290007,5.7,15.0,4.7,0.0,0.0
2091,290008,3.9,0.6,0.0,5.1,45.7
2092,290009,5.6,0.0,3.6,4.4,25.9
2093,290012,0.2,1.1,5.4,0.0,0.0
2094,290019,8.9,4.0,2.7,1.4,39.4
2095,290021,1.5,0.0,2.0,2.5,0.0
2096,290022,0.5,0.0,6.0,0.0,0.0
2097,290032,2.2,0.4,5.4,0.0,0.0
2098,290039,2.0,0.7,0.0,4.4,0.0
2099,290041,2.2,8.2,2.8,2.6,0.0
2100,290045,1.1,1.2,6.8,3.0,0.0
2101,290046,1.6,0.0,5.7,4.0,0.0
2102,290047,1.4,0.0,2.7,4.3,0.0
2103,290049,8.4,0.0,1.0,4.4,38.5
2104,290053,1.0,2.7,8.9,4.7,0.0
2105,290054,2.0,3.0,7.4,2.3,0.0
2106,291301,1.4,0.0,0.0,0.0,0.0
2107,291302,0.6,0.0,0.0,0.0,0.0
2108,291306,7.2,6.0,7.4,0.0,0.0
2109,291307,7.3,1.7,5.7,1.7,43.9
2110,291308,3.0,1.9,2.0,0.0,0.0
2111,291309,2.9,0.0,0.0,0.0,0.0
2112,291311,13.5,18.5,0.0,1.8,0.0
2113,300001,6.4,0.2,3.8,2.4,0.0
2114,300003,2.7,0.1,4.0,1.8,35.8
2115,300005,5.5,0.2,4.5,2.4,32.8
2116,300011,2.9,0.0,4.8,1.5,42.6
2117,300012,4.9,0.0,4.5,2.7,35.1
2118,300014,2.6,0.0,4.3,1.8,35.4
2119,300017,3.8,0.9,5.3,2.3,0.0
2120,300018,4.9,0.1,4.7,4.9,34.4
2121,300019,1.4,0.0,6.0,1.1,35.6
2122,300020,5.1,0.5,4.7,1.5,39.3
2123,300023,10.6,2.9,5.1,1.7,32.8
2124,300029,8.6,0.0,5.8,0.9,34.2
2125,300034,5.8,0.0,4.0,1.3,40.0
2126,301300,4.5,0.0,0.0,1.2,0.0
2127,301303,4.3,0.6,4.6,0.0,0.0
2128,301304,7.4,0.0,2.4,0.0,0.0
2129,301306,5.4,0.9,0.0,0.0,0.0
2130,301308,3.6,2.4,0.0,1.1,0.0
2131,301309,6.4,0.0,8.2,1.1,36.2
2132,301311,5.0,0.6,4.0,1.3,0.0
2133,301312,4.0,3.3,7.4,4.3,0.0
2134,310001,3.5,0.3,5.8,2.6,0.0
2135,310002,11.6,4.7,3.7,1.8,0.0
2136,310003,7.6,0.5,5.2,3.1,0.0
2137,310005,4.0,1.5,5.8,1.8,0.0
2138,310006,5.2,2.1,0.0,0.0,0.0
2139,310008,8.5,5.4,6.8,2.3,35.3
2140,310009,3.9,2.5,6.2,3.2,0.0
2141,310010,3.9,0.4,3.8,1.2,0.0
2142,310011,24.4,3.2,8.1,0.7,0.0
2143,310012,7.0,5.0,6.6,1.5,27.1
2144,310014,3.1,0.4,2.7,1.1,34.3
2145,310015,3.7,0.0,5.1,2.7,27.9
2146,310016,5.8,2.7,4.8,0.0,0.0
2147,310017,19.2,1.5,5.1,4.5,29.6
2148,310019,11.2,5.0,4.7,4.1,36.8
2149,310021,4.9,9.2,0.0,0.0,0.0
2150,310022,0.5,0.0,4.3,3.1,48.6
2151,310024,4.7,5.0,3.9,4.2,0.0
2152,310025,5.8,8.1,6.1,0.0,40.4
2153,310027,2.3,0.0,8.0,6.1,0.0
2154,310028,2.1,1.9,2.9,2.9,0.0
2155,310029,7.8,0.5,4.8,1.6,0.0
2156,310031,4.5,0.7,5.5,0.0,0.0
2157,310032,6.4,0.9,6.7,2.8,37.2
2158,310034,5.3,0.8,11.3,1.1,0.0
2159,310038,0.4,0.0,4.6,3.4,0.0
2160,310039,5.6,3.3,7.0,3.8,38.1
2161,310040,1.4,2.8,4.4,0.0,0.0
2162,310041,3.1,2.5,4.6,3.7,0.0
2163,310044,12.1,4.0,5.9,5.9,0.0
2164,310045,5.5,0.1,5.9,4.5,36.1
2165,310047,6.3,2.4,0.0,3.4,0.0
2166,310048,14.9,0.8,4.4,1.6,48.1
2167,310050,7.5,1.5,3.5,5.2,44.0
2168,310051,2.7,0.8,4.7,2.8,36.7
2169,310052,6.5,2.6,10.3,2.7,0.0
2170,310054,7.6,4.4,8.4,2.3,0.0
2171,310057,1.1,0.0,3.2,1.6,0.0
2172,310058,0.0,0.0,0.0,0.0,0.0
2173,310060,1.2,0.3,8.0,4.3,0.0
2174,310061,2.2,0.5,6.7,4.3,0.0
2175,310064,2.7,0.2,4.8,3.4,0.0
2176,310069,4.3,0.0,5.3,5.4,0.0
2177,310070,1.1,0.0,3.1,3.8,0.0
2178,310073,4.5,1.0,3.9,4.3,0.0
2179,310074,5.9,3.8,4.0,4.5,0.0
2180,310075,4.8,0.4,5.1,2.6,0.0
2181,310076,8.6,9.3,5.5,5.2,0.0
