,Provider ID,MORT_30_AMI,MORT_30_CABG,MORT_30_COPD,MORT_30_HF,MORT_30_PN,MORT_30_STK
46,10090,16.7,5.7,6.9,14.9,16.3,16.6
47,10091,0.0,0.0,7.8,12.8,17.0,0.0
48,10092,16.2,6.6,9.0,12.7,17.9,14.5
49,10095,0.0,0.0,0.0,0.0,14.8,0.0
50,10097,0.0,0.0,8.3,10.9,15.7,0.0
51,10099,15.7,0.0,8.2,12.1,20.6,16.2
52,10100,14.5,3.5,7.9,12.9,16.3,15.2
53,10101,14.3,0.0,7.7,12.1,20.8,16.0
54,10102,0.0,0.0,0.0,0.0,17.0,0.0
55,10103,18.2,5.1,8.5,13.6,19.7,18.3
56,10104,15.2,3.5,11.3,12.1,19.6,18.6
57,10108,13.9,0.0,6.6,9.9,19.2,15.5
58,10109,0.0,0.0,7.7,12.6,20.2,0.0
59,10110,0.0,0.0,7.6,11.7,18.4,0.0
60,10112,0.0,0.0,7.7,12.6,16.5,0.0
61,10113,15.5,4.5,8.5,11.6,17.2,13.7
62,10114,13.5,0.0,6.6,10.3,19.3,13.1
63,10118,15.3,0.0,8.7,10.0,15.8,15.7
64,10120,0.0,0.0,8.2,11.6,20.9,15.2
65,10125,0.0,0.0,7.4,13.2,12.2,13.5
66,10126,0.0,0.0,7.8,13.0,19.2,14.8
67,10128,0.0,0.0,7.6,13.9,18.4,0.0
68,10129,0.0,0.0,9.2,13.7,19.0,16.0
69,10130,13.6,0.0,9.1,12.6,14.5,14.1
70,10131,13.9,0.0,10.1,12.4,21.2,15.1
71,10138,0.0,0.0,0.0,0.0,0.0,0.0
72,10139,12.5,2.7,7.4,12.5,17.7,13.8
73,10144,14.9,4.3,7.1,10.1,17.3,15.2
74,10146,0.0,0.0,7.8,12.5,21.7,0.0
75,10148,0.0,0.0,7.0,12.4,15.2,15.7
76,10149,13.1,0.0,8.6,11.3,12.6,13.4
77,10150,0.0,0.0,7.6,11.2,16.0,0.0
78,10157,0.0,0.0,9.2,12.4,18.0,16.1
79,10158,15.3,0.0,7.9,11.2,19.9,16.4
80,10164,14.1,0.0,8.7,12.1,17.5,14.2
81,10168,0.0,0.0,0.0,0.0,16.4,0.0
82,10169,0.0,0.0,8.0,10.3,12.9,14.9
83,11300,0.0,0.0,0.0,0.0,0.0,0.0
84,11302,0.0,0.0,9.7,0.0,17.3,0.0
85,11304,0.0,0.0,0.0,0.0,17.5,0.0
86,11305,0.0,0.0,7.1,11.6,16.8,0.0
87,13300,0.0,0.0,0.0,0.0,0.0,0.0
88,13301,0.0,0.0,0.0,0.0,0.0,0.0
89,20001,13.0,3.1,9.6,13.9,17.8,14.2
90,20006,14.9,0.0,8.7,15.1,15.7,14.3
91,20008,0.0,0.0,9.0,12.7,21.1,14.6
92,20012,13.2,0.0,8.7,13.1,19.8,20.0
93,20017,12.5,2.8,9.2,11.4,20.0,16.6
94,20018,0.0,0.0,7.4,11.8,13.3,0.0
95,20026,12.7,0.0,6.2,13.9,17.6,16.2
96,21303,0.0,0.0,0.0,0.0,18.1,0.0
97,21306,0.0,0.0,8.0,0.0,18.8,0.0
98,21308,0.0,0.0,0.0,0.0,14.3,0.0
99,21309,0.0,0.0,0.0,0.0,0.0,0.0
100,21310,0.0,0.0,0.0,0.0,0.0,0.0
101,21311,0.0,0.0,8.3,0.0,14.0,0.0
102,30001,0.0,0.0,9.0,11.2,14.7,14.2
103,30002,14.6,3.0,7.7,11.8,15.6,18.5
104,30006,15.2,3.7,7.3,13.3,16.0,13.2
105,30007,14.4,0.0,9.6,12.1,17.8,14.3
106,30010,13.9,3.0,11.7,12.8,16.8,14.3
107,30011,13.5,0.0,12.0,13.0,17.8,15.3
108,30012,14.4,5.4,10.1,12.3,19.8,20.1
109,30013,13.1,2.9,8.4,13.4,17.5,13.2
110,30014,15.1,2.7,7.6,12.6,15.9,18.0
111,30016,14.4,0.0,9.7,12.0,19.2,13.7
112,30022,0.0,0.0,0.0,0.0,15.0,0.0
113,30023,13.9,3.8,8.0,10.5,14.9,15.6
114,30024,13.9,5.6,7.7,9.4,16.9,12.8
115,30030,15.9,2.7,8.6,11.2,13.6,16.8
116,30033,12.7,0.0,8.4,11.0,14.4,14.3
117,30036,13.2,3.0,6.0,9.9,16.3,13.1
118,30037,15.1,2.8,8.5,13.3,16.9,0.0
119,30038,15.1,3.1,10.6,9.4,14.9,18.3
120,30043,14.9,0.0,9.2,12.0,16.2,14.5
121,30055,14.6,2.7,6.2,12.6,13.6,14.4
122,30061,14.0,3.2,7.8,11.9,15.9,13.3
123,30062,14.2,0.0,7.3,10.3,13.8,15.5
124,30064,13.4,2.1,7.0,10.5,14.0,16.8
125,30065,13.3,2.8,7.2,10.5,15.1,18.4
126,30068,0.0,0.0,9.6,12.4,19.5,0.0
127,30069,16.1,3.1,6.4,13.8,15.4,17.0
128,30071,0.0,0.0,0.0,12.4,13.5,0.0
129,30073,0.0,0.0,0.0,11.2,13.5,0.0
130,30074,0.0,0.0,0.0,0.0,0.0,0.0
131,30077,0.0,0.0,0.0,0.0,0.0,0.0
132,30078,0.0,0.0,0.0,0.0,16.0,0.0
133,30083,14.2,0.0,8.7,12.6,18.2,0.0
134,30084,0.0,0.0,0.0,0.0,17.1,0.0
135,30085,15.8,4.1,9.0,13.2,16.8,17.3
136,30087,12.5,4.8,8.5,12.2,15.0,11.1
137,30088,13.8,0.0,8.6,10.9,15.0,13.0
138,30089,13.0,3.1,8.3,12.1,13.9,15.6
139,30092,13.6,3.5,7.9,11.2,16.8,13.3
140,30093,13.2,0.0,10.8,11.2,17.2,13.5
141,30094,13.7,2.3,8.5,12.9,17.1,16.8
142,30101,15.3,0.0,7.7,12.9,17.8,15.3
143,30103,11.3,2.4,7.3,9.8,11.4,16.6
144,30105,12.4,3.6,9.2,9.1,17.5,0.0
145,30107,0.0,0.0,0.0,0.0,0.0,0.0
146,30108,0.0,0.0,0.0,0.0,0.0,0.0
147,30110,13.4,3.0,8.2,10.6,15.8,14.4
148,30111,14.4,0.0,8.3,11.5,16.3,14.7
149,30112,0.0,0.0,0.0,0.0,0.0,0.0
150,30113,0.0,0.0,0.0,0.0,15.6,0.0
151,30114,13.4,0.0,6.8,12.7,13.7,13.5
152,30115,14.1,3.4,8.0,9.4,14.4,14.9
153,30117,13.4,0.0,6.7,11.2,16.3,13.8
154,30118,14.0,0.0,10.0,13.0,16.7,14.3
155,30119,14.5,0.0,7.0,11.6,13.1,16.2
156,30120,0.0,0.0,0.0,0.0,14.9,0.0
157,30121,14.8,2.7,9.2,11.9,15.8,15.9
158,30122,13.8,0.0,8.2,12.4,15.0,14.0
159,30123,12.8,0.0,6.9,10.1,12.8,12.9
160,30130,0.0,0.0,7.8,11.9,14.0,0.0
161,30131,0.0,0.0,0.0,0.0,0.0,0.0
162,30132,0.0,0.0,8.1,0.0,16.4,0.0
163,30134,0.0,0.0,7.4,0.0,14.2,0.0
164,30136,0.0,0.0,0.0,0.0,0.0,0.0
165,30137,0.0,0.0,0.0,0.0,0.0,0.0
166,31300,0.0,0.0,7.5,0.0,13.7,0.0
167,31301,0.0,0.0,7.6,0.0,14.3,0.0
168,31302,0.0,0.0,7.6,0.0,13.2,0.0
169,31304,0.0,0.0,0.0,0.0,0.0,0.0
170,31305,0.0,0.0,0.0,0.0,15.5,0.0
171,31307,0.0,0.0,0.0,0.0,0.0,0.0
172,31308,0.0,0.0,0.0,0.0,0.0,0.0
173,31309,0.0,0.0,0.0,0.0,12.9,0.0
174,31311,0.0,0.0,0.0,0.0,15.8,0.0
175,31312,0.0,0.0,0.0,0.0,14.8,0.0
176,31313,0.0,0.0,0.0,0.0,0.0,0.0
177,31314,0.0,0.0,7.5,8.6,13.0,0.0
178,31315,0.0,0.0,0.0,0.0,15.8,0.0
179,31317,13.2,0.0,7.9,12.5,16.6,0.0
180,33301,0.0,0.0,0.0,0.0,0.0,0.0
181,33302,0.0,0.0,0.0,0.0,0.0,0.0
182,33303,0.0,0.0,0.0,0.0,0.0,0.0
183,40001,0.0,0.0,7.8,11.8,20.1,16.6
184,40002,15.0,0.0,7.5,14.6,17.9,16.1
185,40004,13.1,5.1,8.2,13.3,22.2,16.9
186,40007,15.3,4.8,11.5,14.0,16.9,18.9
187,40010,13.4,3.9,9.7,11.5,15.4,18.2
188,40011,15.8,0.0,5.9,10.7,14.2,16.0
189,40014,14.6,0.0,9.4,14.6,19.7,16.0
190,40015,15.7,0.0,10.5,15.1,20.2,15.5
191,40016,13.2,0.0,8.8,11.2,17.2,17.2
192,40017,15.3,0.0,9.6,13.1,17.3,16.2
193,40018,0.0,0.0,7.2,14.0,17.5,0.0
194,40019,0.0,0.0,8.7,13.8,21.4,15.6
195,40020,14.0,3.9,10.3,16.3,19.3,16.1
196,40022,15.5,5.3,8.7,14.9,17.2,17.2
197,40026,15.4,5.1,9.6,15.7,18.0,17.2
198,40027,16.0,3.7,8.3,14.3,20.1,16.3
199,40029,12.8,4.1,10.6,15.3,20.5,15.3
200,40036,15.8,3.4,9.3,13.4,17.6,14.5
201,40039,16.7,0.0,9.6,16.5,17.6,13.8
202,40041,15.5,0.0,8.2,12.6,18.4,16.1
203,40047,0.0,0.0,7.2,12.6,18.0,15.6
204,40050,0.0,0.0,8.9,14.7,19.3,15.2
205,40051,0.0,0.0,7.8,13.2,16.0,15.1
206,40055,14.1,4.3,8.4,13.2,19.7,15.6
207,40062,15.0,5.4,9.4,12.5,18.2,15.8
208,40067,0.0,0.0,8.5,12.6,22.7,14.5
209,40069,0.0,0.0,8.1,14.9,15.1,0.0
210,40071,15.8,3.7,8.4,12.6,20.8,13.8
211,40072,0.0,0.0,8.6,11.0,16.4,16.8
212,40074,0.0,0.0,10.1,12.4,18.2,0.0
213,40076,0.0,0.0,7.1,13.7,15.4,15.2
214,40078,14.3,2.9,8.2,16.6,21.6,14.2
215,40080,0.0,0.0,0.0,0.0,0.0,0.0
216,40084,14.3,0.0,8.5,12.3,16.4,14.7
217,40085,13.6,0.0,7.7,13.6,15.5,14.9
218,40088,13.8,4.2,7.9,16.9,21.7,17.4
219,40114,14.3,4.4,8.5,14.6,17.6,14.2
220,40118,13.6,3.8,7.0,14.5,15.9,14.3
221,40119,15.8,0.0,9.7,14.1,15.9,14.8
222,40132,0.0,0.0,0.0,0.0,0.0,0.0
223,40134,11.8,4.2,8.5,11.5,17.3,13.1
224,40137,0.0,0.0,9.2,12.8,16.4,17.3
225,40147,0.0,0.0,0.0,0.0,0.0,0.0
226,40152,0.0,0.0,0.0,0.0,0.0,0.0
227,40153,14.1,0.0,7.2,11.6,14.2,0.0
228,41300,0.0,0.0,0.0,0.0,19.9,0.0
229,41302,0.0,0.0,8.4,0.0,21.8,0.0
230,41303,0.0,0.0,7.4,11.3,14.6,0.0
231,41304,0.0,0.0,0.0,0.0,16.5,0.0
232,41305,0.0,0.0,0.0,12.9,16.3,0.0
233,41306,0.0,0.0,9.2,13.2,17.9,0.0
234,41307,0.0,0.0,9.0,12.6,13.5,14.8
235,41308,0.0,0.0,0.0,0.0,18.5,0.0
236,41309,0.0,0.0,7.0,13.4,15.5,0.0
237,41310,0.0,0.0,7.5,12.1,15.1,15.2
238,41311,0.0,0.0,9.0,11.9,18.1,0.0
239,41312,0.0,0.0,8.5,12.7,15.5,14.7
240,41313,0.0,0.0,7.9,11.3,18.5,0.0
241,41314,0.0,0.0,8.5,12.3,18.0,0.0
242,41316,0.0,0.0,7.6,11.2,15.9,0.0
243,41317,0.0,0.0,7.6,12.2,18.7,0.0
244,41318,0.0,0.0,0.0,0.0,17.3,0.0
245,41319,0.0,0.0,8.5,15.5,15.2,0.0
246,41320,0.0,0.0,0.0,0.0,15.2,0.0
247,41321,0.0,0.0,8.6,11.6,21.7,15.4
248,41322,0.0,0.0,9.4,14.2,20.7,17.2
249,41323,0.0,0.0,8.1,12.9,16.0,15.8
250,41324,0.0,0.0,9.8,12.6,15.6,0.0
251,41326,0.0,0.0,7.8,11.3,16.2,13.6
252,41327,0.0,0.0,8.0,12.8,13.3,15.4
253,41328,15.7,0.0,7.8,13.5,17.2,15.8
254,41329,0.0,0.0,0.0,15.8,20.6,0.0
255,41330,0.0,0.0,8.1,13.8,12.9,0.0
256,41331,0.0,0.0,0.0,12.3,14.4,0.0
257,43300,0.0,0.0,0.0,0.0,0.0,0.0
258,50002,13.3,0.0,8.8,11.6,18.7,15.0
259,50006,13.7,0.0,9.1,13.4,16.9,13.6
260,50007,13.1,3.4,8.0,11.0,14.5,13.2
261,50008,0.0,0.0,0.0,12.4,16.2,13.6
262,50009,14.4,4.4,8.2,12.1,17.0,17.2
263,50013,13.7,2.6,6.5,10.8,15.3,14.5
264,50014,15.9,0.0,10.9,13.1,16.8,15.4
265,50017,13.2,1.9,7.9,12.2,15.1,13.7
266,50018,0.0,0.0,6.5,10.0,13.4,12.7
267,50022,15.2,3.0,9.2,10.6,15.2,13.3
268,50024,13.1,0.0,6.2,8.3,16.4,13.1
269,50025,12.4,2.7,6.5,9.9,14.7,14.9
270,50026,14.5,3.0,10.0,14.1,18.1,14.7
271,50028,0.0,0.0,8.5,13.3,17.7,15.1
272,50030,11.6,0.0,6.9,8.0,10.4,11.4
273,50036,15.2,2.8,10.6,11.9,17.9,15.0
274,50038,14.0,0.0,7.6,9.3,18.0,16.6
275,50039,14.8,3.2,7.1,12.7,18.4,15.7
276,50040,0.0,0.0,0.0,11.7,19.1,0.0
277,50042,0.0,0.0,11.2,15.2,18.2,14.7
278,50043,12.5,2.2,7.7,9.7,14.8,12.1
279,50045,15.3,0.0,7.9,11.6,17.0,12.0
280,50047,12.0,3.2,6.4,9.2,16.5,15.0
281,50054,14.4,0.0,8.0,11.4,19.7,14.6
282,50055,13.9,0.0,6.9,10.9,16.0,15.7
283,50056,14.9,0.0,9.4,11.0,21.7,14.5
284,50057,11.9,2.4,10.0,11.8,17.7,16.0
285,50058,14.9,3.2,7.4,8.9,14.3,13.7
286,50060,12.7,2.7,11.1,10.9,17.8,16.3
287,50063,13.8,2.9,7.4,9.9,13.9,12.3
288,50067,0.0,0.0,8.5,11.1,19.8,14.9
289,50069,13.3,3.2,8.0,13.7,21.2,14.9
290,50070,0.0,0.0,0.0,0.0,0.0,0.0
291,50071,0.0,0.0,0.0,0.0,18.8,16.1
292,50072,0.0,0.0,0.0,0.0,0.0,0.0
293,50073,13.8,0.0,0.0,12.0,16.5,14.7
294,50075,0.0,0.0,0.0,11.5,16.0,14.8
295,50076,0.0,0.0,0.0,0.0,0.0,0.0
296,50077,13.4,3.2,6.8,11.2,14.7,12.6
297,50078,14.0,0.0,9.0,12.5,17.7,15.2
298,50082,12.7,2.6,7.9,10.1,17.3,13.7
299,50084,14.2,4.0,10.5,10.1,19.8,17.5
300,50089,0.0,0.0,7.6,12.5,16.6,0.0
301,50090,0.0,0.0,8.7,12.4,16.3,14.6
302,50091,13.4,0.0,6.8,10.0,13.6,0.0
303,50093,14.6,2.9,9.0,13.6,18.8,15.4
304,50096,0.0,0.0,0.0,0.0,0.0,0.0
305,50099,11.1,3.9,7.6,12.3,15.3,13.8
306,50100,16.1,2.7,7.2,12.7,16.8,15.7
307,50101,15.0,0.0,7.6,12.7,15.7,14.5
308,50102,14.3,0.0,8.2,10.2,14.9,15.7
309,50103,13.2,0.0,6.5,10.7,11.0,11.7
310,50104,13.4,0.0,7.2,9.0,13.2,13.6
311,50107,13.3,3.1,11.7,13.4,20.5,16.3
312,50108,12.2,1.9,8.4,13.5,16.7,13.2
313,50110,0.0,0.0,8.5,13.7,16.4,15.1
314,50112,12.4,0.0,5.6,9.6,12.1,12.6
315,50113,0.0,0.0,0.0,0.0,17.4,0.0
316,50115,14.9,2.7,9.7,13.0,17.0,15.8
317,50116,12.1,3.7,7.8,11.1,13.4,16.1
318,50118,13.3,0.0,9.1,12.4,15.9,15.7
319,50121,15.8,0.0,10.3,11.8,21.9,15.2
320,50122,13.3,0.0,8.6,15.2,17.6,15.8
321,50124,14.2,0.0,7.5,13.7,17.4,16.9
322,50125,13.5,2.7,7.0,9.7,16.6,13.7
323,50126,12.9,0.0,8.3,9.8,14.7,14.2
324,50127,15.9,0.0,11.3,15.0,21.9,17.9
325,50128,14.6,4.7,11.2,15.1,18.3,16.4
326,50129,14.9,2.7,8.7,13.6,16.2,15.4
327,50131,0.0,0.0,7.5,12.0,13.1,14.8
328,50132,12.9,0.0,7.6,8.5,12.5,13.0
329,50133,13.9,3.7,8.6,13.5,18.7,16.8
330,50135,11.9,0.0,4.6,8.5,8.7,11.1
331,50136,13.3,0.0,8.3,11.4,17.1,13.6
332,50137,0.0,0.0,0.0,0.0,0.0,0.0
333,50138,0.0,0.0,0.0,0.0,0.0,14.0
334,50139,0.0,0.0,0.0,0.0,15.5,0.0
335,50140,14.7,0.0,0.0,12.2,15.9,0.0
336,50145,13.0,2.7,7.9,11.4,16.5,13.1
337,50149,14.1,0.0,8.5,10.5,16.4,13.1
338,50150,14.4,0.0,7.1,11.5,13.8,15.7
339,50152,13.9,0.0,8.3,11.4,16.5,13.7
340,50153,16.1,0.0,7.6,12.2,18.4,15.6
341,50158,11.9,0.0,7.0,9.7,11.8,12.3
342,50159,14.5,0.0,8.7,11.5,19.5,15.1
343,50167,15.3,0.0,8.7,11.6,19.5,16.4
344,50168,14.2,2.6,9.4,12.6,15.7,15.8
345,50169,12.8,0.0,6.1,9.8,12.5,13.1
346,50174,14.0,3.0,9.2,12.5,18.7,18.1
347,50179,13.8,2.6,9.0,11.5,16.4,16.1
348,50180,14.4,0.0,9.3,10.9,15.2,15.2
349,50189,0.0,0.0,7.8,12.7,17.9,0.0
350,50191,12.6,4.5,6.7,10.3,12.8,14.6
351,50192,0.0,0.0,7.8,0.0,17.2,0.0
352,50194,13.8,0.0,8.3,13.6,16.6,15.1
353,50195,12.6,3.5,7.2,11.8,15.3,14.9
354,50196,0.0,0.0,0.0,0.0,0.0,0.0
355,50197,13.9,2.9,6.5,11.3,16.7,14.5
356,50204,12.9,0.0,7.8,12.0,17.7,13.5
357,50205,0.0,0.0,7.4,11.4,11.7,0.0
358,50211,13.6,0.0,7.4,11.7,17.2,13.1
359,50222,15.2,4.0,6.4,10.3,14.4,12.2
360,50224,13.5,2.2,8.9,13.4,13.0,13.2
361,50225,13.6,0.0,7.2,10.7,16.9,13.6
362,50226,14.2,3.2,7.4,11.1,12.4,14.6
363,50228,14.9,0.0,8.1,12.8,18.3,19.4
364,50230,13.6,0.0,8.4,10.1,11.9,12.8
365,50231,14.3,2.6,7.5,10.9,18.1,12.9
366,50232,13.9,3.6,8.9,13.7,16.5,14.1
367,50234,0.0,0.0,8.5,12.1,16.4,15.2
368,50235,14.5,2.9,6.5,12.3,14.7,16.8
369,50236,13.5,0.0,6.5,11.5,13.2,14.4
370,50238,12.5,2.4,5.7,8.9,13.2,12.3
371,50239,12.0,4.3,5.7,7.9,12.0,12.3
372,50242,14.2,2.4,7.8,14.0,17.0,13.5
373,50243,16.5,4.6,11.1,11.7,16.6,18.9
374,50245,13.3,0.0,7.6,11.0,15.5,14.2
375,50248,0.0,0.0,8.5,11.1,17.8,0.0
376,50254,13.2,0.0,7.3,12.0,15.7,15.5
377,50257,0.0,0.0,7.1,11.2,15.3,0.0
378,50261,16.3,0.0,9.9,15.5,26.0,18.1
379,50262,11.6,2.2,7.0,9.7,13.5,13.0
380,50272,15.5,0.0,7.2,12.0,17.9,13.7
381,50276,0.0,0.0,7.2,14.2,16.1,0.0
382,50278,12.1,0.0,6.5,10.0,13.2,15.6
383,50279,0.0,0.0,8.8,14.1,19.7,0.0
384,50280,18.0,2.7,9.0,15.8,21.9,19.5
385,50281,13.5,0.0,6.9,11.2,10.4,13.0
386,50283,13.4,2.8,7.7,11.4,15.2,14.5
387,50289,13.4,3.9,8.0,10.9,16.3,14.1
388,50290,12.8,2.7,8.3,10.8,12.5,11.9
389,50291,13.5,3.6,11.0,13.3,17.4,13.4
390,50292,0.0,0.0,7.9,10.7,14.4,13.4
391,50295,13.7,0.0,11.5,12.7,18.0,15.6
392,50296,12.9,0.0,7.7,12.5,20.6,13.2
393,50298,13.8,0.0,9.4,11.9,17.8,13.5
394,50300,12.2,2.7,6.9,9.9,15.1,12.3
395,50301,15.1,0.0,8.6,12.8,16.5,21.1
396,50305,12.9,0.0,9.4,12.4,18.5,11.2
397,50308,13.1,3.1,7.8,11.9,16.2,14.5
398,50309,13.5,0.0,6.1,14.3,17.2,15.6
399,50313,13.7,0.0,8.4,11.3,17.8,15.3
400,50315,0.0,0.0,0.0,0.0,0.0,0.0
401,50320,15.1,0.0,9.5,11.3,18.6,15.7
402,50324,12.6,2.7,8.5,15.2,14.8,15.2
403,50327,13.3,2.7,7.3,10.1,14.9,14.0
404,50329,15.2,0.0,8.8,9.4,15.5,14.1
405,50334,13.8,2.8,7.6,12.6,16.3,14.3
406,50335,14.9,0.0,9.6,13.4,18.3,17.4
407,50336,11.4,0.0,11.6,11.8,17.1,17.7
408,50342,14.8,0.0,8.2,12.7,16.1,12.4
409,50348,15.1,3.5,7.8,11.9,18.3,17.9
410,50350,13.5,0.0,5.8,9.7,11.6,15.3
411,50351,11.5,0.0,8.7,10.7,15.9,14.9
412,50352,0.0,0.0,9.0,11.4,16.1,0.0
413,50353,13.9,2.9,8.4,10.2,15.2,13.2
414,50357,0.0,0.0,0.0,12.9,14.6,0.0
415,50359,14.5,0.0,8.9,13.3,21.5,15.4
416,50360,11.1,2.6,7.3,11.8,17.4,12.2
417,50367,13.5,2.6,8.2,13.5,17.6,14.8
418,50373,13.9,0.0,0.0,11.6,15.7,17.1
419,50376,14.5,0.0,7.9,12.7,15.5,15.4
420,50378,0.0,0.0,6.9,11.7,17.4,0.0
421,50380,13.9,3.6,9.3,12.6,20.1,14.5
422,50382,12.1,3.0,6.7,10.4,15.7,10.9
423,50390,15.2,0.0,8.5,11.8,14.5,16.1
424,50393,12.6,0.0,6.1,10.0,13.2,13.2
425,50394,13.3,4.4,10.7,12.7,15.7,14.6
426,50396,12.4,3.4,7.7,10.4,14.6,17.7
427,50397,0.0,0.0,0.0,0.0,0.0,0.0
428,50407,13.5,0.0,6.9,10.9,12.8,13.1
429,50411,0.0,0.0,0.0,0.0,0.0,0.0
430,50414,15.8,0.0,10.7,13.2,15.6,15.1
431,50417,12.6,0.0,9.0,11.4,17.2,14.3
432,50423,0.0,0.0,8.9,0.0,16.7,0.0
433,50424,12.5,2.7,7.2,9.3,14.9,13.0
434,50425,0.0,0.0,10.0,0.0,16.3,0.0
435,50426,14.2,0.0,6.4,10.4,12.3,14.7
436,50434,0.0,0.0,8.3,11.6,17.2,0.0
437,50438,12.1,3.2,5.9,9.4,12.3,11.9
438,50441,13.3,2.6,7.8,12.0,13.7,15.3
439,50444,16.4,0.0,7.9,13.4,16.0,15.3
440,50454,14.7,3.2,7.0,10.2,13.2,13.5
441,50455,15.7,3.1,7.8,9.9,18.4,16.2
442,50457,13.1,0.0,7.6,13.5,15.8,13.7
443,50464,13.8,2.6,9.7,14.3,19.5,15.7
444,50468,12.2,0.0,6.3,10.1,11.3,13.5
445,50471,13.3,3.3,6.8,9.5,14.9,12.7
446,50481,12.8,3.4,6.7,8.7,15.4,14.5
447,50485,14.1,3.3,8.2,10.3,13.9,13.2
448,50488,13.3,0.0,8.3,12.0,19.9,14.6
449,50492,14.6,0.0,11.1,15.5,18.5,17.5
450,50496,14.4,2.2,7.6,11.6,13.9,13.4
451,50498,15.6,0.0,8.5,13.8,16.5,15.4
452,50502,13.8,3.4,6.8,9.2,11.8,11.9
453,50503,11.1,0.0,6.8,11.6,16.6,13.7
454,50506,15.8,0.0,9.2,12.3,17.7,16.1
455,50510,0.0,0.0,0.0,0.0,0.0,0.0
456,50512,0.0,0.0,0.0,0.0,0.0,0.0
457,50515,0.0,0.0,0.0,0.0,0.0,0.0
458,50516,13.5,2.5,9.9,12.7,15.3,17.3
459,50517,0.0,0.0,9.6,12.5,15.7,15.0
460,50523,14.8,0.0,9.1,11.9,17.7,12.8
461,50526,13.1,0.0,6.1,10.6,11.7,13.2
462,50528,0.0,0.0,7.3,13.7,15.4,0.0
463,50534,15.1,0.0,9.3,12.4,17.0,15.3
464,50537,0.0,0.0,8.7,11.5,19.8,15.2
465,50541,0.0,0.0,0.0,0.0,0.0,15.2
466,50543,0.0,0.0,0.0,0.0,0.0,0.0
467,50545,0.0,0.0,0.0,0.0,0.0,0.0
468,50546,0.0,0.0,0.0,0.0,0.0,0.0
469,50548,0.0,0.0,0.0,0.0,0.0,0.0
470,50549,13.3,3.7,8.5,10.1,16.7,13.8
471,50551,13.0,0.0,8.4,13.3,16.5,13.9
472,50552,0.0,0.0,0.0,0.0,14.5,0.0
473,50557,13.1,3.2,9.2,12.6,17.7,17.3
474,50561,0.0,0.0,0.0,0.0,0.0,0.0
475,50567,12.2,2.5,6.9,11.6,15.4,14.9
476,50568,13.9,0.0,10.7,14.0,19.6,17.7
477,50570,15.4,2.8,7.6,11.8,12.9,12.0
478,50573,11.8,2.9,8.5,11.7,14.6,14.1
479,50575,13.1,0.0,6.5,8.9,10.9,0.0
480,50580,13.4,0.0,5.8,10.1,11.1,12.8
481,50581,15.2,2.8,8.5,10.4,16.0,13.1
482,50586,0.0,0.0,8.0,11.2,14.1,0.0
483,50588,0.0,0.0,7.7,11.7,12.3,13.9
484,50589,14.3,0.0,8.9,11.4,15.7,14.6
485,50590,15.1,0.0,7.9,13.3,17.7,14.1
486,50597,13.7,0.0,7.4,10.4,13.6,15.5
487,50599,13.4,2.9,6.4,10.2,13.5,14.5
488,50603,13.1,3.1,6.6,11.4,17.2,15.0
489,50604,16.4,0.0,0.0,12.0,17.3,16.2
490,50608,0.0,0.0,9.1,12.5,19.5,0.0
491,50609,0.0,0.0,0.0,0.0,15.6,0.0
492,50616,13.6,0.0,8.6,13.6,20.0,16.2
493,50624,11.3,0.0,6.9,10.0,11.3,12.9
494,50625,11.1,2.1,6.8,7.3,12.6,10.9
495,50633,16.5,0.0,11.1,11.0,18.1,16.7
496,50636,13.3,0.0,8.3,12.4,19.8,14.9
497,50641,13.4,0.0,7.5,10.7,14.9,0.0
498,50663,12.5,0.0,6.1,9.5,9.8,12.9
499,50668,0.0,0.0,0.0,0.0,14.4,0.0
500,50674,0.0,0.0,0.0,10.2,15.4,14.7
501,50677,0.0,0.0,0.0,0.0,0.0,0.0
502,50678,11.6,2.7,8.9,11.8,15.5,11.9
503,50684,14.0,0.0,7.2,13.1,16.4,15.0
504,50686,0.0,0.0,0.0,0.0,0.0,0.0
505,50688,15.0,0.0,7.2,12.3,18.1,13.9
506,50689,15.4,3.2,9.0,11.5,13.9,13.4
507,50690,0.0,0.0,0.0,0.0,0.0,0.0
508,50696,0.0,2.5,0.0,11.0,13.9,14.2
509,50697,0.0,0.0,0.0,0.0,0.0,0.0
510,50701,14.4,0.0,7.8,12.3,17.4,17.9
511,50704,0.0,0.0,6.6,8.6,12.8,14.0
512,50708,0.0,0.0,0.0,0.0,0.0,0.0
513,50709,13.8,0.0,6.7,9.0,12.5,11.4
514,50710,0.0,0.0,0.0,0.0,0.0,0.0
515,50714,0.0,0.0,0.0,0.0,0.0,0.0
516,50717,0.0,0.0,0.0,0.0,0.0,0.0
517,50723,0.0,0.0,0.0,0.0,0.0,0.0
518,50724,14.5,4.2,9.1,12.3,14.6,14.3
519,50726,0.0,0.0,0.0,0.0,0.0,0.0
520,50727,14.1,0.0,9.6,13.0,17.3,13.9
521,50732,0.0,2.5,0.0,11.8,0.0,0.0
522,50735,13.3,0.0,6.6,10.7,13.5,13.1
523,50736,0.0,0.0,7.6,11.1,16.3,0.0
524,50737,13.7,3.0,7.0,8.7,10.8,11.7
525,50738,0.0,0.0,8.2,11.2,12.3,0.0
