,Provider ID,HAI_1_SIR,HAI_2_SIR,HAI_3_SIR,HAI_4_SIR,HAI_5_SIR,HAI_6_SIR,COMP_HIP_KNEE,PSI
3766,420083,0.691,0.431,1.379,0.0,2.1109999999999998,0.9159999999999999,2.6,159.57
3767,420085,0.565,0.511,1.262,0.0,1.538,1.9969999999999999,4.0,183.18
3768,420086,0.664,1.395,1.614,0.325,0.444,0.5579999999999999,3.1,153.3
3769,420087,0.7390000000000001,1.068,0.879,0.608,1.234,1.365,2.4,158.13
3770,420089,0.7390000000000001,0.0,0.0,0.0,0.0,0.505,2.9,125.76
3771,420091,0.33799999999999997,1.047,0.435,0.0,3.207,0.315,2.5,192.35
3772,420098,0.0,0.127,0.479,0.0,2.977,1.254,2.4,157.85
3773,420101,0.894,0.0,0.0,0.0,0.0,0.769,0.0,10.040000000000001
3774,420102,0.0,0.0,0.0,0.0,0.0,0.0,2.5,15.59
3775,420103,0.0,0.44299999999999995,0.0,0.0,0.0,0.99,2.8,19.87
3776,420104,0.0,0.847,0.0,0.0,0.0,0.955,0.0,9.190000000000001
3777,420105,0.322,0.424,0.5920000000000001,0.0,0.0,0.245,2.3,150.44000000000003
3778,420106,0.0,1.08,0.9670000000000001,0.0,0.742,1.305,3.0,24.239999999999995
3779,420107,0.0,0.0,0.0,0.0,0.0,0.7190000000000001,0.0,0.0
3780,420108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3781,421300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3782,421301,0.0,0.0,0.0,0.0,0.0,0.58,3.0,0.0
3783,421302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3784,421303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3785,421304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3786,423300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3787,430005,0.0,0.0,0.84,0.0,0.0,0.436,3.6,148.10999999999999
3788,430008,0.0,0.0,0.0,0.0,0.0,0.0,2.7,8.36
3789,430012,0.0,0.353,0.0,0.0,0.0,1.077,2.7,20.110000000000003
3790,430013,0.0,0.0,0.0,0.0,0.0,1.4480000000000002,3.1,19.659999999999997
3791,430014,1.093,1.3419999999999999,2.488,0.0,0.0,0.856,3.3,167.07000000000002
3792,430015,0.0,1.604,0.0,0.0,0.0,0.369,3.4,19.099999999999998
3793,430016,0.27399999999999997,0.706,1.5830000000000002,2.395,0.457,0.662,3.0,128.60999999999999
3794,430027,0.419,0.465,1.5659999999999998,0.523,0.09699999999999999,1.354,3.0,151.07
3795,430048,0.0,0.0,0.0,0.0,0.0,1.2309999999999999,3.6,19.54
3796,430077,0.306,0.528,0.89,0.0,0.701,0.6990000000000001,4.2,175.85999999999999
3797,430082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9
3798,430083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9
3799,430084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3699999999999997
3800,430089,0.0,0.0,0.0,0.0,0.0,0.0,2.6,16.700000000000003
3801,430090,0.0,0.0,0.0,0.0,0.0,0.0,2.7,14.67
3802,430091,0.0,0.42100000000000004,0.0,0.0,0.0,0.0,3.7,146.6
3803,430093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.72
3804,430095,0.563,1.055,0.0,0.0,0.0,0.47600000000000003,0.0,137.66
3805,430096,0.0,0.0,0.0,0.0,0.0,0.0,3.1,8.299999999999999
3806,430097,0.0,0.0,0.0,0.0,0.0,0.805,2.8,17.16
3807,431300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3808,431301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3809,431302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3810,431305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3811,431306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3812,431307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3813,431308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3814,431309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3815,431310,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3816,431311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3817,431312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3818,431313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3819,431314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3820,431315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3821,431316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3822,431317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3823,431318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3824,431319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3825,431320,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3826,431321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3827,431322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3828,431323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3829,431324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3830,431325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3831,431326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3832,431327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3833,431328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3834,431329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3835,431330,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3836,431331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3837,431332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3838,431333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3839,431334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3840,431335,0.0,0.0,0.0,0.0,0.0,0.0,2.8,0.0
3841,431336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3842,431337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3843,431338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3844,431339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3845,433300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3846,440001,0.0,0.0,0.0,0.0,0.0,0.0,2.9,7.869999999999999
3847,440002,0.257,0.426,0.67,0.0,0.89,1.117,2.6,197.89
3848,440003,0.784,0.484,1.3430000000000002,0.0,1.2770000000000001,1.011,2.4,157.94
3849,440006,0.27,0.905,1.053,0.0,1.68,1.4040000000000001,2.7,167.23
3850,440007,0.0,0.0,0.0,0.0,0.0,0.8079999999999999,0.0,3.26
3851,440008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3000000000000003
3852,440009,0.485,0.0,0.958,0.0,1.639,0.9640000000000001,3.1,20.52
3853,440010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.35
3854,440011,0.852,0.435,1.666,0.0,1.4980000000000002,1.4809999999999999,3.6,173.85999999999999
3855,440012,0.7979999999999999,0.425,0.235,0.0,0.0,0.7390000000000001,2.6,141.88
3856,440015,0.309,0.545,0.902,0.8759999999999999,0.7120000000000001,0.7879999999999999,2.6,186.83
3857,440016,0.0,0.0,0.0,0.0,0.0,1.886,0.0,8.319999999999999
3858,440017,0.611,0.45899999999999996,1.37,0.0,1.105,0.675,3.0,152.82
3859,440018,0.0,0.28300000000000003,0.0,0.0,0.0,1.439,4.4,10.68
3860,440020,0.0,0.0,0.0,0.0,0.0,0.57,0.0,9.190000000000001
3861,440025,0.0,0.0,0.0,0.0,0.0,0.26,2.9,157.75000000000003
3862,440029,0.193,0.0,0.0,0.0,0.511,0.679,2.6,183.48999999999998
3863,440030,0.261,0.11599999999999999,0.653,0.0,0.0,0.882,3.4,153.46
3864,440031,0.539,0.0,0.784,0.0,0.867,1.178,0.0,8.889999999999999
3865,440032,0.0,0.0,0.0,0.0,0.0,0.565,0.0,3.26
3866,440033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.299999999999999
3867,440034,0.865,0.574,0.523,0.0,2.209,1.123,2.5,171.68
3868,440035,0.435,0.35200000000000004,0.0,0.7,0.615,0.617,3.6,137.2
3869,440039,0.555,0.713,0.48700000000000004,0.8390000000000001,1.11,0.585,2.6,162.18
3870,440040,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3
3871,440046,0.0,0.698,0.0,0.0,0.0,1.1540000000000001,3.4,20.6
3872,440048,0.86,0.5770000000000001,1.401,0.565,0.9209999999999999,0.961,2.6,168.47000000000003
3873,440049,0.214,0.32,1.168,0.588,2.02,0.988,3.0,208.14000000000001
3874,440050,0.0,0.531,0.0,0.0,0.0,0.193,0.0,22.840000000000003
3875,440051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3000000000000003
3876,440053,0.6709999999999999,0.41100000000000003,0.937,0.8490000000000001,0.774,1.229,2.2,172.25999999999996
3877,440056,0.0,0.0,0.0,0.0,0.0,0.5489999999999999,0.0,10.780000000000001
3878,440057,0.0,0.885,0.0,0.0,0.0,0.992,0.0,10.38
3879,440058,0.0,0.516,0.0,0.0,0.0,0.526,2.7,143.63
3880,440059,0.9179999999999999,0.23,0.0,0.0,2.285,1.185,2.6,135.95999999999998
3881,440060,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.85
3882,440061,0.0,0.0,0.0,0.0,0.0,2.3040000000000003,0.0,19.149999999999995
3883,440063,0.28,0.426,1.105,0.0,0.741,0.713,3.2,179.51999999999998
3884,440065,0.345,0.20199999999999999,0.0,0.0,0.0,0.893,3.2,18.969999999999995
3885,440067,0.0,0.0,0.0,0.0,0.0,0.0,3.8,22.54
3886,440068,0.0,0.0,0.0,0.0,0.0,0.16,2.8,20.849999999999998
3887,440070,0.0,0.0,0.0,0.0,0.0,0.838,0.0,3.35
3888,440072,0.0,0.22,0.0,0.0,0.0,0.6779999999999999,0.0,12.030000000000001
3889,440073,0.26,0.537,1.2329999999999999,0.0,0.48200000000000004,0.769,1.7,110.87
3890,440081,1.274,0.504,0.0,0.0,0.0,0.62,3.3,147.50000000000003
3891,440082,0.36200000000000004,0.654,1.1520000000000001,1.429,0.682,1.2830000000000001,2.6,141.89000000000001
3892,440083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.54
3893,440084,0.0,0.6970000000000001,0.0,0.0,0.0,1.08,0.0,11.600000000000001
3894,440091,0.239,0.75,1.506,0.0,1.136,1.1079999999999999,2.6,152.16
3895,440102,0.0,0.0,0.0,0.0,0.0,0.701,2.7,9.530000000000001
3896,440104,0.449,0.91,0.392,0.617,0.91,0.787,3.8,160.13
3897,440109,0.0,0.0,0.0,0.0,0.0,0.657,0.0,19.249999999999996
3898,440110,0.595,0.336,0.0,0.0,0.0,0.435,0.0,10.300000000000002
3899,440111,2.49,1.499,1.893,0.0,2.5789999999999997,0.318,0.0,8.849999999999998
3900,440120,1.119,1.121,1.15,0.0,4.445,0.8909999999999999,2.8,149.35
3901,440125,0.5870000000000001,0.392,0.494,0.0,0.96,0.721,1.9,151.75000000000003
3902,440130,0.0,0.0,0.0,0.0,0.0,1.2819999999999998,3.3,10.81
3903,440131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.28
3904,440132,0.0,0.32899999999999996,0.0,0.0,0.0,0.33399999999999996,4.4,137.04
3905,440133,0.74,0.307,0.677,0.466,1.354,0.893,2.5,140.31
3906,440137,1.005,0.0,0.0,0.0,0.0,0.9540000000000001,0.0,25.819999999999997
3907,440144,0.0,1.4580000000000002,0.508,0.0,1.556,2.226,2.8,159.84
3908,440147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3909,440148,0.0,0.0,0.0,0.0,0.0,1.021,3.3,7.959999999999999
3910,440150,0.441,0.40700000000000003,0.7559999999999999,0.0,0.48,0.774,4.7,157.24
3911,440151,0.0,0.0,0.0,0.0,0.0,2.247,3.5,137.62
3912,440152,0.8170000000000001,2.096,2.062,0.0,6.406000000000001,0.573,3.0,190.52
3913,440153,0.0,0.0,0.0,0.0,0.0,1.136,0.0,8.379999999999999
3914,440156,0.982,0.371,1.14,0.0,1.554,0.889,2.4,149.80999999999997
3915,440159,1.889,0.0,0.0,0.0,0.0,0.142,2.8,19.089999999999996
3916,440161,0.491,0.389,1.092,1.686,1.119,1.146,2.5,161.65
3917,440173,0.406,0.607,0.655,2.241,1.24,0.7959999999999999,3.1,175.51999999999998
3918,440175,0.0,0.0,0.0,0.0,0.0,0.478,0.0,8.45
3919,440176,0.465,0.157,0.0,0.0,3.2460000000000004,0.802,3.4,155.41000000000003
3920,440180,0.0,0.0,0.0,0.0,0.0,0.39,0.0,7.999999999999999
3921,440181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.85
3922,440182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.73
3923,440183,1.46,0.34600000000000003,0.233,0.0,0.7879999999999999,0.609,2.6,153.29000000000002
3924,440184,0.0,0.242,0.7340000000000001,0.0,0.0,0.8959999999999999,0.0,9.67
3925,440185,0.40700000000000003,0.254,1.205,0.0,2.31,0.45299999999999996,2.4,201.28
3926,440187,0.0,0.674,0.0,0.0,0.0,0.8320000000000001,0.0,10.3
3927,440189,0.146,0.195,0.0,0.0,0.0,0.7829999999999999,4.0,143.26
3928,440192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.129999999999999
3929,440193,0.0,0.522,0.0,0.0,0.8029999999999999,0.958,3.3,174.77
3930,440194,0.5920000000000001,0.10099999999999999,0.49700000000000005,0.0,0.0,1.256,2.8,151.54000000000002
3931,440197,0.20800000000000002,0.11,0.49200000000000005,0.0,0.812,0.613,3.4,178.04000000000002
3932,440200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.31
3933,440218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.779999999999999
3934,440227,0.7490000000000001,0.155,1.99,0.0,0.0,1.054,3.4,139.04
3935,440228,0.0,0.0,0.0,0.0,0.508,0.561,2.6,149.56
3936,440231,0.0,0.0,0.0,0.0,0.0,0.604,0.0,3.35
3937,440232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.36
3938,441300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3939,441301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3940,441303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3941,441304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3942,441305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3943,441306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3944,441307,0.0,0.0,0.0,0.0,0.0,0.28600000000000003,0.0,0.0
3945,441308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3946,441309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3947,441310,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3948,441311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3949,441313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3950,441314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3951,441315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3952,441316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3953,441318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3954,441319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3955,443302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3956,443303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3957,450002,0.16399999999999998,0.42700000000000005,0.37200000000000005,0.0,0.213,0.536,3.0,140.98999999999998
3958,450007,0.145,0.32,3.642,0.0,0.0,1.24,2.8,128.01999999999998
3959,450010,0.13,0.084,0.42700000000000005,0.0,1.1320000000000001,0.794,2.6,146.61
3960,450011,0.605,0.909,0.966,0.0,2.06,0.439,2.8,174.24
3961,450015,0.599,1.253,1.245,0.263,1.0390000000000001,0.9359999999999999,2.9,176.54999999999998
3962,450018,0.7,0.75,0.0,0.408,1.526,0.563,4.8,179.26
3963,450021,0.605,0.607,0.905,0.6970000000000001,0.9059999999999999,1.2790000000000001,2.8,186.54999999999998
3964,450023,1.3090000000000002,0.991,1.239,0.625,1.162,0.496,2.5,198.91
3965,450024,2.009,0.9129999999999999,2.7880000000000003,2.6439999999999997,0.46799999999999997,0.557,0.0,185.61
3966,450028,0.905,0.518,0.489,1.871,1.744,0.21899999999999997,2.7,158.06000000000003
3967,450029,0.935,0.62,1.7730000000000001,0.0,0.871,0.867,2.5,179.77
3968,450032,0.0,0.267,0.0,0.0,0.0,0.0,2.9,20.04
3969,450033,0.503,0.6579999999999999,1.704,0.486,0.163,0.23600000000000002,2.0,143.78000000000003
3970,450034,0.064,0.9690000000000001,0.546,0.514,1.431,0.395,3.2,158.07999999999998
3971,450035,1.493,0.557,0.0,0.0,2.0469999999999997,0.573,3.8,159.6
3972,450037,0.423,0.294,1.4580000000000002,0.0,1.723,0.348,3.0,158.32000000000002
3973,450039,0.195,0.7759999999999999,1.555,1.242,0.457,0.8420000000000001,3.2,222.82999999999998
3974,450040,0.263,0.447,0.633,0.9540000000000001,1.3530000000000002,1.364,3.4,173.46
3975,450042,0.474,0.475,0.9209999999999999,0.0,0.813,0.488,4.3,163.20000000000002
3976,450044,0.615,0.439,0.753,1.109,0.62,1.135,4.5,171.02
3977,450046,0.6809999999999999,0.6459999999999999,0.7240000000000001,0.327,2.307,1.2009999999999998,2.8,159.54
3978,450051,0.457,0.7709999999999999,1.308,0.498,0.239,0.58,2.0,146.44999999999996
3979,450054,0.5670000000000001,0.16899999999999998,0.7659999999999999,0.0,0.335,1.048,3.1,131.3
3980,450055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.989999999999998
3981,450056,0.792,0.305,0.649,0.431,0.324,0.6459999999999999,2.5,181.93
3982,450058,0.183,0.6729999999999999,0.971,0.609,0.922,1.521,3.0,165.78
3983,450064,0.5710000000000001,1.021,1.261,0.0,1.86,1.381,3.1,179.88
3984,450068,0.441,0.57,2.235,1.3780000000000001,0.536,0.708,2.5,174.73
3985,450072,0.0,0.545,0.0,0.0,0.91,0.809,3.0,19.33
3986,450078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3299999999999996
3987,450079,0.8009999999999999,0.33,0.221,0.0,0.0,1.088,2.2,150.30999999999997
3988,450080,0.0,0.0,0.0,0.0,0.0,2.23,3.1,10.02
3989,450082,0.0,0.0,0.0,0.0,0.0,0.711,0.0,10.9
3990,450083,0.88,0.674,0.8809999999999999,0.0,1.587,1.025,3.1,169.75000000000003
3991,450085,0.0,0.0,0.0,0.0,0.0,0.0,2.5,17.49
3992,450087,0.158,0.5329999999999999,0.39799999999999996,1.4680000000000002,0.0,1.151,2.7,163.01000000000002
3993,450090,0.0,0.615,0.0,0.0,0.0,1.916,0.0,8.62
3994,450092,0.0,0.196,0.0,0.0,1.693,0.0,2.8,161.42000000000002
3995,450097,0.5539999999999999,0.485,1.055,1.55,0.953,0.879,3.3,157.98999999999998
3996,450099,0.0,0.0,0.0,0.0,0.0,0.67,3.1,20.11
3997,450101,0.212,0.395,0.552,2.3169999999999997,0.37799999999999995,0.455,3.7,165.30999999999997
3998,450102,0.28600000000000003,0.42,0.434,0.57,1.065,1.0659999999999998,2.9,138.24
3999,450104,1.0659999999999998,0.0,0.929,0.0,0.0,0.136,3.4,9.450000000000001
4000,450107,0.387,0.43799999999999994,1.403,0.23,0.9279999999999999,1.024,3.3,196.9
4001,450108,0.0,0.0,0.0,0.0,0.0,1.35,3.1,8.02
4002,450119,0.133,0.442,0.0,0.0,1.209,0.815,2.7,180.35
4003,450124,0.508,0.722,0.52,0.0,0.5429999999999999,0.738,3.0,157.79
4004,450128,3.3569999999999998,0.172,0.0,0.0,1.811,0.498,2.9,18.479999999999997
4005,450130,0.19,0.354,0.636,0.0,0.0,0.49200000000000005,2.7,148.15
4006,450132,0.685,0.759,1.524,0.0,0.617,0.8240000000000001,4.0,142.13000000000002
4007,450133,0.6579999999999999,0.276,0.975,1.5959999999999999,0.741,0.748,3.0,172.82000000000005
4008,450135,0.384,0.825,1.015,1.081,0.192,0.895,2.6,167.44000000000003
4009,450137,1.202,0.40399999999999997,1.486,0.387,0.9690000000000001,1.2,2.6,164.01
4010,450143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.36
4011,450144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2300000000000004
4012,450147,0.301,0.465,0.0,0.0,3.142,0.531,2.6,164.89000000000001
4013,450148,0.0,0.0,0.0,0.0,0.0,1.2930000000000001,4.2,19.769999999999996
4014,450152,0.0,0.0,0.0,0.0,1.561,0.66,5.0,156.68
4015,450154,0.0,0.38,0.0,0.0,0.0,0.27899999999999997,3.4,18.75
4016,450155,0.0,0.0,0.0,0.0,0.0,1.5830000000000002,0.0,3.29
4017,450162,0.0,0.63,0.0,0.0,0.0,0.0,1.8,19.38
4018,450163,0.47,0.0,0.0,0.0,0.0,0.505,0.0,9.46
4019,450165,0.0,0.0,0.0,0.0,0.0,0.779,0.0,17.15
4020,450176,1.416,0.615,3.2569999999999997,0.0,0.557,0.872,2.5,169.00999999999996
4021,450177,0.0,0.0,0.0,0.0,0.0,0.457,0.0,7.83
4022,450178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6100000000000003
4023,450184,0.7020000000000001,0.13,0.6859999999999999,1.024,0.8590000000000001,1.0090000000000001,4.3,129.58
4024,450187,0.0,0.545,0.0,0.0,0.0,1.171,2.7,10.55
4025,450192,0.0,0.0,0.0,0.0,0.0,0.0,3.9,8.83
4026,450193,0.511,0.9620000000000001,1.0859999999999999,0.0,1.222,1.2990000000000002,2.9,187.53
4027,450194,0.0,0.0,0.0,0.0,0.0,0.395,3.0,7.219999999999999
4028,450196,0.708,0.846,0.0,0.0,1.38,0.9940000000000001,2.8,196.54999999999998
4029,450200,1.48,1.375,0.0,0.0,2.126,0.578,3.7,176.87999999999997
4030,450203,0.0,0.0,0.0,0.0,0.0,0.33,2.9,151.78
4031,450209,0.9,0.672,0.266,0.0,1.046,1.158,3.8,155.51000000000002
4032,450210,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3000000000000003
4033,450211,0.192,0.424,0.504,0.0,0.0,1.29,2.6,121.61000000000001
4034,450213,0.446,0.77,1.868,1.325,1.3319999999999999,1.003,0.0,175.30000000000004
4035,450214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.110000000000001
4036,450219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.120000000000001
4037,450221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.28
4038,450222,1.508,0.474,0.525,0.0,3.327,0.7809999999999999,3.9,173.12000000000003
4039,450229,0.397,0.36,0.821,0.0,1.237,0.8370000000000001,3.7,129.17000000000002
4040,450231,1.06,0.231,2.63,1.704,0.314,1.295,4.7,141.86
4041,450235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.910000000000001
4042,450236,0.774,0.0,0.0,0.0,0.0,0.207,3.2,9.88
4043,450237,0.523,0.652,1.788,0.0,1.272,1.494,2.7,168.80999999999997
4044,450241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3699999999999997
4045,450243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.36
4046,450253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3699999999999997
4047,450271,0.295,0.187,1.128,0.0,1.381,1.652,3.3,155.64
4048,450272,0.46399999999999997,0.0,0.564,0.882,0.0,1.2429999999999999,4.0,19.319999999999997
4049,450280,0.0,0.16,0.539,0.0,1.189,0.695,2.7,135.82999999999998
4050,450289,0.5539999999999999,0.45299999999999996,0.888,1.679,0.526,0.636,0.0,153.85
4051,450292,0.0,1.046,0.0,0.0,0.0,0.226,2.8,9.670000000000002
4052,450293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3699999999999997
4053,450299,0.484,0.7,0.0,0.0,0.0,0.5660000000000001,3.5,20.709999999999997
4054,450306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.36
4055,450324,0.41200000000000003,0.39299999999999996,0.0,0.401,1.922,1.1740000000000002,4.3,164.73000000000005
4056,450330,0.0,0.182,0.0,0.0,1.709,1.3840000000000001,0.0,151.42
4057,450340,0.0,1.3230000000000002,0.0,0.0,0.0,1.01,2.4,177.16
4058,450346,0.648,0.495,2.524,0.0,0.858,0.23199999999999998,2.6,154.52
4059,450347,0.47100000000000003,1.187,0.898,0.0,0.607,1.0959999999999999,2.2,17.77
4060,450348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.36
4061,450351,0.0,0.0,0.0,0.0,0.0,0.41,2.7,20.97
4062,450352,0.263,0.0,0.0,0.0,0.907,0.825,3.7,20.869999999999997
4063,450358,0.851,0.546,2.035,2.197,1.127,0.9129999999999999,3.0,138.98
4064,450369,0.0,0.0,0.0,0.0,0.0,0.0,2.8,7.76
4065,450370,0.0,0.0,0.0,0.0,0.0,0.429,0.0,11.800000000000002
4066,450372,0.47,0.447,1.577,0.0,0.0,0.838,2.7,20.259999999999998
4067,450379,0.33899999999999997,0.0,0.0,0.0,0.0,1.794,4.3,144.91
4068,450388,0.306,0.67,0.958,0.723,0.9620000000000001,1.0659999999999998,3.1,159.87
4069,450389,0.0,0.11599999999999999,0.0,0.0,0.0,0.386,3.3,17.87
4070,450395,0.0,0.556,0.0,0.0,0.0,0.0,3.3,20.199999999999996
4071,450399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.34
4072,450400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.22
4073,450403,0.0,0.435,0.0,0.0,0.0,1.307,3.4,178.55
4074,450411,0.0,0.0,0.0,0.0,0.0,0.6459999999999999,0.0,8.219999999999999
4075,450419,0.0,0.732,0.0,0.0,0.0,0.993,0.0,8.27
4076,450422,0.0,0.0,0.0,0.0,0.0,0.0,2.5,15.87
4077,450424,0.29,0.182,2.011,0.0,0.765,0.708,3.4,168.86
4078,450431,0.47100000000000003,0.361,1.92,0.978,0.7609999999999999,0.765,2.3,185.08
4079,450447,0.0,0.418,0.0,0.0,0.0,0.792,3.0,20.96
4080,450451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.21
4081,450460,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.28
4082,450462,0.517,0.46399999999999997,1.475,0.213,0.34299999999999997,1.083,2.2,152.47000000000003
4083,450465,0.0,0.0,0.0,0.0,0.0,1.38,0.0,9.37
4084,450469,0.332,0.299,0.0,0.0,2.4019999999999997,0.8590000000000001,3.4,147.10999999999999
4085,450475,0.0,0.0,0.0,0.0,0.0,0.8190000000000001,3.6,7.839999999999999
4086,450484,0.327,0.174,0.0,0.0,0.0,0.188,3.4,147.03
4087,450488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9
4088,450489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6
4089,450498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.41
4090,450508,0.6459999999999999,0.579,0.0,0.0,1.601,0.599,3.1,211.58
4091,450518,1.61,0.826,2.793,0.0,0.57,0.655,3.1,151.57000000000002
4092,450537,0.57,0.581,0.0,0.0,0.446,1.011,2.4,156.34
4093,450539,0.0,0.0,0.0,0.0,0.0,0.24600000000000002,2.8,20.339999999999996
